execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,400,"[5.982142857142858,100][0.0,400]"
28,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,2,62328,0.0,2000,"[5.9625,100][3.0,1000][0.0,2000]"
15,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,100,"[0.0,100]"
27,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,2200,"[5.982142857142858,100][5.538461538461538,500][5.454545454545455,900][3.0,1600][0.0,2200]"
25,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,5.0,5300,"[5.0,100]"
25,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,5,62328,0.7138047138047138,5400,"[0.7138047138047138,100]"
25,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,3,62328,0.6666666666666666,3500,"[5.949999999999999,100][3.0,800][0.6666666666666666,1400]"
25,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,5100,"[0.7138047138047138,100]"
14,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,1100,"[4.8,100][0.0,1100]"
18,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,500,"[4.875,100][0.0,500]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.982142857142858,4100,"[5.982142857142858,100]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,2,62328,5.9625,5500,"[5.9625,100]"
16,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,700,"[4.8,100][0.0,700]"
25,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,100,"[0.0,100]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,3,62328,5.949999999999999,5500,"[5.949999999999999,100]"
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,2,62328,0.0,2200,"[5.9625,100][4.2,300][0.5714285714285715,400][0.0,2200]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,0.7272727272727273,6800,"[5.0,100][3.0,400][0.7272727272727273,800]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,5,62328,0.7138047138047138,6400,"[0.7138047138047138,100]"
24,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,600,"[3.0,100][0.0,600]"
27,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,3,62328,0.0,4400,"[5.949999999999999,100][0.6666666666666666,1300][0.0,4400]"
28,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,600,"[4.875,100][3.0,200][0.0,600]"
13,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,3100,"[3.0,100][0.0,3100]"
26,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,4600,"[0.7138047138047138,100]"
23,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,2200,"[3.0,100][0.0,2200]"
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,0.0,2900,"[5.0,100][0.7272727272727273,500][0.0,2900]"
27,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,0.7272727272727273,3100,"[5.0,100][3.0,300][0.7272727272727273,1200]"
11,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,4900,"[4.8,100][3.0,4300][0.0,4900]"
27,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,5,62328,0.7138047138047138,4800,"[0.7138047138047138,100]"
28,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,0.0,5100,"[5.0,100][3.0,600][0.7272727272727273,1000][0.0,5100]"
27,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,4500,"[0.7138047138047138,100]"
29,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,2700,"[3.0,100][0.0,2700]"
30,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,4100,"[3.0,100][0.0,4100]"
28,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.4,9300,"[5.982142857142858,100][5.538461538461538,400][0.4,1800]"
19,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,6300,"[3.0,100][0.0,6300]"
28,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,9100,"[0.7138047138047138,100]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.982142857142858,7600,"[5.982142857142858,100]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,2,62328,0.5714285714285715,7200,"[5.9625,100][0.5714285714285715,1500]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,3,62328,5.949999999999999,7300,"[5.949999999999999,100]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,4,62328,0.7272727272727273,8500,"[5.0,100][3.0,400][0.7272727272727273,1200]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,5,62328,0.7138047138047138,9700,"[0.7138047138047138,100]"
29,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,9700,"[0.7138047138047138,100]"
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,8900,"[5.949999999999999,100][3.0,1600]"
12,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,9400,"[4.8,100][3.0,700][0.0,9400]"
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,5,62328,0.7138047138047138,9800,"[0.7138047138047138,100]"
30,math,MATH-81b,81b,java.lang.ArrayIndexOutOfBoundsException,6,62328,0.7138047138047138,11800,"[0.7138047138047138,100]"
22,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.0,14800,"[3.0,100][0.0,14800]"
17,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,3.0,10900,"[3.0,100]"
20,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,3.0,12000,"[3.0,100]"
21,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,0.4,12400,"[3.0,100][0.4,7800]"
26,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,11300,"[4.8,100]"
27,math,MATH-98b,98b,java.lang.ArrayIndexOutOfBoundsException,1,62328,3.0,9100,"[4.875,100][4.8,900][3.0,1600]"
11,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,17800,"[4.8,100]"
12,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,20900,"[4.8,100]"
13,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,24300,"[4.8,100]"
14,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,21200,"[4.8,100]"
15,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,21200,"[4.8,100]"
16,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,21800,"[4.8,100]"
17,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,21400,"[4.8,100]"
18,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,19900,"[4.8,100]"
19,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,22300,"[4.8,100]"
20,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,21300,"[4.8,100]"
21,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,20600,"[4.8,100]"
22,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,20100,"[4.8,100]"
23,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,25000,"[4.8,100]"
24,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,24200,"[4.8,100]"
25,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,25100,"[4.8,100]"
26,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,18300,"[4.8,100]"
27,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,15500,"[4.8,100]"
28,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,20000,"[4.8,100]"
29,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,18600,"[4.8,100]"
30,mockito,MOCKITO-34b,34b,java.lang.ArrayIndexOutOfBoundsException,1,62328,4.8,24300,"[4.8,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2500,"[5.896551724137931,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,23900,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,19000,"[4.0,100][3.0,200]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,18800,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20700,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,24800,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9100,"[5.823529411764706,100][5.0,200]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13300,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9300,"[3.0,100]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,10100,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3000,"[5.896551724137931,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,17500,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,24400,"[4.0,100][3.0,200]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,33000,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21900,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,20600,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9600,"[5.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11500,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,9700,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8700,"[3.0,100]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8300,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2800,"[5.896551724137931,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,32600,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17400,"[4.0,100][3.0,200]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,32400,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20500,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22400,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,10800,"[5.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,9000,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8200,"[3.0,100]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,9200,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2700,"[5.896551724137931,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,20600,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17000,"[4.0,100][3.0,200]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,19200,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21000,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,24200,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11900,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8500,"[3.0,100]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,7900,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,1800,"[5.896551724137931,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,20600,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17000,"[4.0,100][3.0,200]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,23900,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21900,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22600,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,11400,"[5.823529411764706,100][5.0,200]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,8200,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,9500,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8600,"[3.0,100]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,11200,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,3000,"[5.896551724137931,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,33700,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18400,"[4.0,100][3.0,200]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,21200,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20500,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,21300,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12700,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8700,"[3.0,100]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8400,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2500,"[5.896551724137931,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,25200,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17000,"[4.0,100][3.0,200]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,18600,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21500,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,22400,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12100,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,6900,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8600,"[3.0,100]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,7500,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,1800,"[5.896551724137931,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,21600,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17500,"[4.0,100][3.0,200]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,26900,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,23700,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23000,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9700,"[5.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12400,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,3.0,10100,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9200,"[3.0,100]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8300,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2000,"[5.896551724137931,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,26600,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17600,"[4.0,100][3.0,200]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,23400,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21300,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23400,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9400,"[5.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,10000,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8000,"[3.0,100]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,9100,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2900,"[5.896551724137931,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,25300,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18000,"[4.0,100][3.0,200]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,28700,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,20100,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,21200,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,10200,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9000,"[3.0,100]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,8400,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2400,"[5.896551724137931,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,19700,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,17600,"[4.0,100][3.0,200]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,18900,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,21100,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,25200,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,5.0,9900,"[5.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,12300,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9200,"[3.0,100]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,11300,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2800,"[5.896551724137931,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,31800,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18900,"[4.0,100][3.0,200]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,19000,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,23100,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,21400,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,11200,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,8500,"[3.0,100]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,9200,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2600,"[5.896551724137931,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,24700,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,3,62328,3.0,18600,"[4.0,100][3.0,200]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.0,19800,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,3.0,22400,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,3.0,23700,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,,,
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,3.0,13900,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,,,
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,3.0,9000,"[3.0,100]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,3.0,10000,"[3.0,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,1,62328,5.896551724137931,2600,"[5.896551724137931,100]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,2,62328,3.0,22500,"[3.0,100]"
